,title_id,title,year,genre,duration,director,actors,description,avg_vote,budget,gross_income_usa,gross_income_global,votes,user_reviews,critics_reviews,profit
73367,tt4913966,The Curse of La Llorona,2019,Horror,93,Michael Chaves,"Linda Cardellini, Roman Christou, Jaynee-Lynne Kinchen, Raymond Cruz, Marisol Ramirez, Patricia Velasquez, Sean Patrick Thomas, Tony Amendola, Irene Keng, Oliver Alexander, Aiden Lewandowski, Paul Rodriguez, John Marshall Jones, Ricardo Mamood-Vega, Jaydan Valdivia","Ignoring the eerie warning of a troubled mother suspected of child endangerment, a social worker and her own small kids are soon drawn into a frightening supernatural realm.",5.4,9000000,54733739,122133739.0,26206,448.0,204.0,113133739.0
36568,tt0238924,The Dangerous Lives of Altar Boys,2002,Comedy,104,Peter Care,"Emile Hirsch, Kieran Culkin, Vincent D'Onofrio, Jena Malone, Jake Richardson, Tyler Long, Jodie Foster, Arthur Bridgers, Scott Simpson, Melissa McBride, Michael Harding, Chandler McIntyre, Jeffrey West, Yvonne Erickson, Nicky Olson","A group of Catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends.",7.0,12000000,1815864,2036599.0,12793,119.0,79.0,-9963401.0
49256,tt0838221,The Darjeeling Limited,2007,Adventure,91,Wes Anderson,"Owen Wilson, Adrien Brody, Jason Schwartzman, Amara Karan, Wallace Wolodarsky, Waris Ahluwalia, Irrfan Khan, Barbet Schroeder, Camilla Rutherford, Bill Murray, Anjelica Huston, A.P. Singh, Kumar Pallana, Dalpat Singh, Trudy Matthys","A year after their father's funeral, three brothers travel across India by train in an attempt to bond with each other.",7.2,16000000,11902715,35078918.0,168666,306.0,282.0,19078918.0
69322,tt3591696,The Dark Below,2015,Horror,75,Douglas Schulze,"Lauren Mae Shafer, David G.B. Brown, Veronica Cartwright, Arielle Olkhovsky, Seraphina Anne Zorn, Emily McKeown, Taylor Frank, Keyna Reynolds, Brandy Criscerti, Tiffany Burns, Karina Martinez, Vivienne Greenleaf, John Vella, Lizzy Bers, Tom Trusco",A woman struggles for survival beneath a frozen lake while a serial killer stalks her from the surface.,4.2,750000,7095,7095.0,250,11.0,21.0,-742905.0
58157,tt1648190,The Dark Tower,2017,Action,95,Nikolaj Arcel,"Matthew McConaughey, Idris Elba, Tom Taylor, Dennis Haysbert, Ben Gavin, Claudia Kim, Jackie Earle Haley, Fran Kranz, Abbey Lee, Katheryn Winnick, Nicholas Pauling, Michael Barbieri, José Zúñiga, Nicholas Hamilton, Inge Beckmann",A boy haunted by visions of a dark tower from a parallel reality teams up with the tower's disillusioned guardian to stop an evil warlock known as the Man in Black who plans to use the boy to destroy the tower and open the gates of Hell.,5.6,60000000,50701325,113231078.0,115713,730.0,344.0,53231078.0
70989,tt4073790,The Darkest Minds,2018,Action,104,Jennifer Yuh Nelson,"Amandla Stenberg, Mandy Moore, Bradley Whitford, Harris Dickinson, Patrick Gibson, Skylan Brooks, Miya Cech, Gwendoline Christie, Wade Williams, Mark O'Brien, Wallace Langham, Golden Brooks, Sammi Rotibi, Lidya Jewett, McCarrie McCausland","Imprisoned by an adult world that now fears everyone under 18, a group of teens form a resistance group to fight back and reclaim control of their future.",5.7,34000000,12695691,41142379.0,24366,450.0,135.0,7142379.0
60584,tt1878841,The Darkness,2016,Horror,92,Greg McLean,"Kevin Bacon, Radha Mitchell, David Mazouz, Lucy Fry, Matt Walsh, Jennifer Morrison, Parker Mack, Paul Reiser, Ming-Na Wen, Trian Long Smith, Tara Lynne Barr, Krista Marie Yu, Christopher Darga, Judith McConnell, Ilza Ponko","A family unknowingly awakens an ancient supernatural entity on a Grand Canyon vacation, and must fight for survival when it follows them home.",4.4,4000000,10753574,10898293.0,12774,113.0,78.0,6898293.0
40681,tt0319262,The Day After Tomorrow,2004,Action,124,Roland Emmerich,"Dennis Quaid, Jake Gyllenhaal, Emmy Rossum, Dash Mihok, Jay O. Sanders, Sela Ward, Austin Nichols, Arjay Smith, Tamlyn Tomita, Sasha Roiz, Ian Holm, Nassim Sharara, Carl Alacchi, Kenneth Welsh, Michel 'Gish' Abou-Samah","Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.",6.4,125000000,186740799,542771772.0,394218,1193.0,247.0,417771772.0
37152,tt0250323,The Deep End,2001,Crime,101,"Scott McGehee, David Siegel","Tilda Swinton, Goran Visnjic, Jonathan Tucker, Peter Donat, Josh Lucas, Raymond J. Barry, Tamara Hope, Jordon Dorrance, Heather Mathieson, Holmes Osborne, Richard Gross, Kip Martin, Frankie Loyal, Kip Ellwood, Margot Krindel",A woman spirals out of control while trying to keep her son from being found culpable in a murder investigation.,6.5,3000000,8823109,10031529.0,10657,180.0,94.0,7031529.0
44164,tt0407887,The Departed,2006,Crime,151,Martin Scorsese,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Martin Sheen, Ray Winstone, Vera Farmiga, Anthony Anderson, Alec Baldwin, Kevin Corrigan, James Badge Dale, David O'Hara, Mark Rolston, Robert Wahlberg, Kristen Dalton",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,8.5,90000000,132384315,291465034.0,1104022,2210.0,357.0,201465034.0
51251,tt1033575,The Descendants,2011,Comedy,115,Alexander Payne,"George Clooney, Shailene Woodley, Amara Miller, Nick Krause, Patricia Hastie, Grace A. Cruz, Kim Gennaula, Karen Kuioka Hironaga, Carmen Kaichi, Kaui Hart Hemmings, Beau Bridges, Matt Corboy, Matt Esecson, Michael Ontkean, Stanton Johnston",A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.,7.3,20000000,82584160,177243185.0,225606,479.0,555.0,157243185.0
57176,tt1560985,The Devil Inside,2012,Horror,83,William Brent Bell,"Fernanda Andrade, Simon Quarterman, Evan Helmuth, Ionut Grama, Suzan Crowley, Bonnie Morgan, Brian Johnson, Jeff Victoroff, Pamela Davis, John Prosky, Claudiu Istodor, Toma Danila, Claudiu Trandafir, Maria Junghetu, Ilinca Harnut","In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",4.2,1000000,53261944,101758490.0,33910,305.0,226.0,100758490.0
67693,tt3172532,The Diary of a Teenage Girl,2015,Comedy,102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",A teen artist living in 1970s San Francisco enters into an affair with her mother's boyfriend.,6.9,2000000,1477002,1775133.0,27635,91.0,178.0,-224867.0
58104,tt1645170,The Dictator,2012,Comedy,83,Larry Charles,"Sacha Baron Cohen, Sayed Badreya, Rocky Citron, Liam Campora, Aasif Mandvi, Rizwan Manji, Rick Chambers, Elsayed Mohamed, Adeel Akhtar, Horatio Sanz, Ben Kingsley, Elena Goode, Nazanin Homa, Dawn Jackson, Victoria Beltran",The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.,6.4,65000000,59650222,179379533.0,256080,341.0,317.0,114379533.0
57372,tt1578275,The Dilemma,2011,Comedy,111,Ron Howard,"Vince Vaughn, Kevin James, Jennifer Connelly, Winona Ryder, Channing Tatum, Queen Latifah, Amy Morton, Chelcie Ross, Eduardo N. Martinez, Rance Howard, Clint Howard, Guy Van Swearingen, Troy West, Laura Whyte, Grace Rex",A man discovers that his best friend's wife is having an affair.,5.3,70000000,48475290,69721966.0,49060,144.0,184.0,-278034.0
69869,tt3729920,The Disappearance of Eleanor Rigby: Them,2014,Drama,123,Ned Benson,"James McAvoy, Jessica Chastain, Nina Arianda, Viola Davis, Bill Hader, Ciarán Hinds, Isabelle Huppert, William Hurt, Jess Weixler, Nikki M. James, Jeremy Shamos, Wyatt Ralff, Brendan Donaldson, Daron Stewart, June Miller",One couple's story as they try to reclaim the life and love they once knew and pick up the pieces of a past that may be too far gone.,6.3,3000000,587774,985007.0,11076,35.0,122.0,-2014993.0
64292,tt2364897,The Disappointments Room,2016,Drama,85,D.J. Caruso,"Kate Beckinsale, Mel Raido, Duncan Joiner, Lucas Till, Michaela Conlin, Michael Landes, Marcia DeRousse, Celia Weston, Charles Carroll, Ella Jones, Gerald McRaney, Jennifer Leigh Mann, Joely Fisher",A mother and her young son release unimaginable horrors from the attic of their rural dream home.,3.9,15000000,2423468,5745040.0,8433,82.0,57.0,-9254960.0
69049,tt3521126,The Disaster Artist,2017,Biography,104,James Franco,"Dave Franco, James Franco, Seth Rogen, Ari Graynor, Alison Brie, Jacki Weaver, Paul Scheer, Zac Efron, Josh Hutcherson, June Diane Raphael, Megan Mullally, Jason Mantzoukas, Andrew Santino, Nathan Fielder, Joe Mande",When,7.4,10000000,21120616,29820616.0,118201,364.0,371.0,19820616.0
40261,tt0309521,The Dogwalker,2002,Drama,99,Jacques Thelemaque,"Diane Gaidry, Pamela Gordon, Lyn Vaus, Lisa Jane Persky, Alan Gelfant, John Nielsen, Kerry Bishop, Alan Desatti, Linda L. Miller, Willow Atkinson, Warren Davis, John Cato, David Diaan, Jerry Rapp","The L.A. dog walking scene provides a colorful backdrop for the story of Ellie Moore, damaged goods on the run from her latest abusive boyfriend and on the verge of transformation. She's ...",6.9,425000,12024,12024.0,139,19.0,4.0,-412976.0
41717,tt0348593,The Door in the Floor,2004,Comedy,111,Tod Williams,"Elle Fanning, Jeff Bridges, Kim Basinger, Jon Foster, Larry Pine, John Rothman, Harvey Loomis, Bijou Phillips, Mimi Rogers, Mike S. Ryan, Libby Langdon, Louis Arcella, Robert LuPone, Rachel Style, Amanda Posner",A writer's young assistant becomes both pawn and catalyst in his boss's disintegrating household.,6.6,7500000,3854624,6715067.0,14829,135.0,144.0,-784933.0
57605,tt1600196,The Drop,2014,Crime,106,Michaël R. Roskam,"Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts, John Ortiz, Elizabeth Rodriguez, Michael Aronov, Morgan Spector, Michael Esper, Ross Bickell, James Frecheville, Tobias Segal, Patricia Squire, Ann Dowd, Chris Sullivan","Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",7.1,12600000,10724389,18658381.0,134959,240.0,301.0,6058381.0
54747,tt1322264,The Dry Land,2010,Drama,92,Ryan Piers Williams,"Ryan O'Nan, America Ferrera, Jason Ritter, Melissa Leo, Wilmer Valderrama, Diego Klattenhoff, Ana Claudia Talancón, Evan Jones, June Diane Raphael, Ethan Suplee, Zion Sandoval, Sasha Spielberg, Benito Martinez, David Smith, Misty Upham",A U.S. soldier returning home from war struggles to reconcile his experiences abroad with the life and family he left in Texas.,5.6,1000000,11777,11777.0,461,14.0,22.0,-988223.0
58366,tt1666801,The Duff,2015,Comedy,101,Ari Sandel,"Mae Whitman, Robbie Amell, Bella Thorne, Bianca A. Santos, Skyler Samuels, Romany Malco, Nick Eversman, Chris Wylde, Ken Jeong, Allison Janney, Rebecca Weil, Seth Meriwether, Erick Chavarria, Brian Dewar McNamara, Benjamin Taylor Davis","A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.",6.5,8500000,34030343,43528634.0,77129,140.0,138.0,35028634.0
42922,tt0377818,The Dukes of Hazzard,2005,Comedy,104,Jay Chandrasekhar,"Johnny Knoxville, Seann William Scott, Alice Greczyn, Steve Lemme, Michael Weston, Mitch Braswell, Michael Roof, Jessica Simpson, Rusty Tennant, Dolan Wilson, James Roday, Heather Hemmens, David Leitch, A.J. Foyt IV, M.C. Gainey","Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.",5.1,50000000,80270227,111069515.0,73252,630.0,145.0,61069515.0
43286,tt0384929,The Dying Gaul,2005,Drama,92,Craig Lucas,"Patricia Clarkson, Campbell Scott, Peter Sarsgaard, Ryan Miller, Faith Jefferies, Robin Bartlett, Ebon Moss-Bachrach, Kelli O'Hara, Dee Dee Flores, Elizabeth Marvel, Don Johanson, Bill Camp, Linda Emond",A grief-stricken screenwriter unknowingly enters a three-way relationship with a woman and her film executive husband - to chilling results.,6.4,4000000,342747,345041.0,2241,57.0,45.0,-3654959.0
48398,tt0783515,The Education of Charlie Banks,2007,Drama,100,Fred Durst,"Jesse Eisenberg, Jason Ritter, Chris Marquette, Eva Amurri Martino, Sebastian Stan, Gloria Votsis, Alex Guarino, Danny A. Abeckaser, Jason Anthony, Declan Baldwin, Emily Camara Boisseau, Dennis Boutsikaris, Miles Chandler, Jessica Conlan, Sam Daly",College student Charlie Banks has to face old problems when the bully he had an unpleasant encounter with back in high school shows up on his campus.,6.6,5000000,15078,15078.0,4775,29.0,28.0,-4984922.0
73266,tt4877122,The Emoji Movie,2017,Animation,86,Tony Leondis,"T.J. Miller, James Corden, Anna Faris, Maya Rudolph, Steven Wright, Jennifer Coolidge, Patrick Stewart, Christina Aguilera, Sofía Vergara, Rachael Ray, Sean Hayes, Jake T. Austin, Tati Gabrielle, Jude Kouyate, Jeffrey Ross","Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",3.2,50000000,86089513,217776646.0,50616,771.0,154.0,167776646.0
38932,tt0283530,The Emperor's Club,2002,Drama,109,Michael Hoffman,"Kevin Kline, Emile Hirsch, Embeth Davidtz, Rob Morrow, Edward Herrmann, Harris Yulin, Paul Dano, Rishi Mehta, Jesse Eisenberg, Gabriel Millman, Chris Morales, Luca Bigini, Michael Coppola, Sean Fredricks, Katherine O'Sullivan",An idealistic prep school teacher attempts to redeem an incorrigible student.,6.9,12500000,14118751,16318449.0,16056,145.0,83.0,3818449.0
30566,tt0120917,The Emperor's New Groove,2000,Animation,78,Mark Dindal,"David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick, Kellyann Kelso, Eli Russell Linnetz, Stephen J. Anderson, Bob Bergen, Rodger Bumpass, Robert Clotworthy, Jennifer Darling, Patti Deutsch, John Fiedler, Miriam Flynn","Emperor Kuzco (David Spade) is turned into a llama by his ex-administrator Yzma (Eartha Kitt), and must now regain his throne with the help of Pacha (John Goodman), the gentle llama herder.",7.3,100000000,89302687,169327687.0,165955,312.0,151.0,69327687.0
46187,tt0455944,The Equalizer,2014,Action,132,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Haley Bennett, Bill Pullman, Melissa Leo, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike O'Dea, Anastasia Mousis Sanidopoulos","A man believes he has put his mysterious past behind him and has dedicated himself to beginning a new, quiet life. But when he meets a young girl under the control of ultra-violent Russian gangsters, he can't stand idly by - he has to help her.",7.2,55000000,101530738,192330738.0,310319,575.0,321.0,137330738.0
70002,tt3766354,The Equalizer 2,2018,Action,121,Antoine Fuqua,"Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean, Bill Pullman, Melissa Leo, Jonathan Scarfe, Sakina Jaffrey, Kazy Tauginas, Garrett Golden, Adam Karst, Alican Barlas, Rhys Olivia Cote, Tamara Hickey, Ken Baltin","Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?",6.7,62000000,102084362,190400157.0,108774,658.0,224.0,128400157.0
44025,tt0404032,The Exorcism of Emily Rose,2005,Drama,119,Scott Derrickson,"Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter, Colm Feore, Joshua Close, Kenneth Welsh, Duncan Fraser, JR Bourne, Mary Beth Hurt, Henry Czerny, Shohreh Aghdashloo, Steve Archer, Arlene Belcastro, David Berner",A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.,6.7,19000000,75072454,144216468.0,113017,538.0,243.0,125216468.0
54403,tt1294161,The Exploding Girl,2009,Drama,79,Bradley Rust Gray,"Zoe Kazan, Mark Rendall, Maryann Urbano, Hunter Canning, Margot Ruth Tenenbaum, Genevieve T. Eisner, Nichael Alexander Eisner, Caseyarnoux Charlot, Franklin Pipp, Kay Goldberg, Buddy Love, Caroline Elaine, Steve Arriaga, Belinda Atchinson, Jordan Scovel","On a summer break from college, a young epileptic woman struggles to balance her feelings for her fledgling boyfriend while her friend Al crashes with her for the season.",6.3,40000,25572,25572.0,1746,12.0,59.0,-14428.0
54438,tt1296373,The FP,2011,Action,82,"Brandon Trost, Jason Trost","Jason Trost, Brandon Barrera, Art Hsu, Caitlyn Folley, James DeBello, Bryan Goddard, Lee Valmassy, Nick Principe, Michael Sandow, Rachel Robinson, Natalie Minx, Blayne Weaver, Clifton Collins Jr., Dov Tiefenbach, Sean Whalen","In a post apocalyptic future, two rival gangs fight for control of Frazier Park by playing ""Beat Beat Revelation"", a deadly version of Dance, Dance, Revolution(TM).",5.6,60000,40557,40557.0,1558,24.0,65.0,-19443.0
